"edge","distance","value"
0,0.402805611222445,-0.761413706869679
0,0.404809619238477,-0.78735890789048
0,0.406813627254509,-0.793746692597715
0,0.408817635270541,-0.792342417869521
0,0.410821643286573,-0.790653989385052
0,0.412825651302605,-0.783496499338181
0,0.414829659318637,-0.774229629479305
0,0.416833667334669,-0.765885481649983
0,0.418837675350701,-0.743005941678856
0,0.420841683366733,-0.719035537476887
0,0.422845691382766,-0.70905656573858
0,0.424849699398798,-0.698509431672059
0,0.42685370741483,-0.690301715028625
0,0.428857715430862,-0.687910081845986
0,0.430861723446894,-0.696780202174703
0,0.432865731462926,-0.70284267883093
0,0.434869739478958,-0.708263812332647
0,0.43687374749499,-0.707874566620459
0,0.438877755511022,-0.707634945129113
0,0.440881763527054,-0.71369454119988
0,0.442885771543086,-0.707935327432756
0,0.444889779559118,-0.701115049365596
0,0.44689378757515,-0.6853120215859
0,0.448897795591182,-0.679107991893329
0,0.450901803607214,-0.680293927854444
0,0.452905811623246,-0.684492365467574
0,0.454909819639279,-0.692175260685073
0,0.456913827655311,-0.686278769367693
0,0.458917835671343,-0.676641927193391
0,0.460921843687375,-0.66451650990933
0,0.462925851703407,-0.661071059189569
0,0.464929859719439,-0.66675959101781
0,0.466933867735471,-0.663379971833402
0,0.468937875751503,-0.644418325088754
0,0.470941883767535,-0.610349016064299
0,0.472945891783567,-0.588160620484875
0,0.474949899799599,-0.550219675701505
0,0.476953907815631,-0.498749991630169
0,0.478957915831663,-0.447729276106263
0,0.480961923847695,-0.392745346659184
0,0.482965931863727,-0.348704854057158
0,0.48496993987976,-0.320576396784517
0,0.486973947895792,-0.296370353908464
0,0.488977955911824,-0.285121495717262
0,0.490981963927856,-0.275585280387231
0,0.492985971943888,-0.253077490520412
0,0.49498997995992,-0.238544740089555
0,0.496993987975952,-0.234713126186935
0,0.498997995991984,-0.232354236750786
0,0.501002004008016,-0.239785569035303
0,0.503006012024048,-0.252900798901201
0,0.50501002004008,-0.257252216691352
0,0.507014028056112,-0.249152871341587
0,0.509018036072144,-0.23496294931946
0,0.511022044088176,-0.238680596453139
0,0.513026052104208,-0.247289091158133
0,0.51503006012024,-0.244680874888706
0,0.517034068136273,-0.231136695817351
0,0.519038076152305,-0.217963081028257
0,0.521042084168337,-0.232525039355947
0,0.523046092184369,-0.252364206607849
0,0.525050100200401,-0.264762091103422
0,0.527054108216433,-0.274051785948406
0,0.529058116232465,-0.280724840272957
0,0.531062124248497,-0.281952835993508
0,0.533066132264529,-0.285535709956182
0,0.535070140280561,-0.276681803536841
0,0.537074148296593,-0.260003356249856
0,0.539078156312625,-0.25514093688118
0,0.541082164328657,-0.239971449096619
0,0.543086172344689,-0.210021168762553
0,0.545090180360721,-0.170531954242494
0,0.547094188376753,-0.147696861583471
0,0.549098196392786,-0.136216834805288
0,0.551102204408818,-0.120585333817131
0,0.55310621242485,-0.10374958557057
0,0.555110220440882,-0.084373742856334
0,0.557114228456914,-0.0410404104740231
0,0.559118236472946,-0.00213247939417049
0,0.561122244488978,0.0111893177622863
0,0.56312625250501,0.0207271641718774
0,0.565130260521042,0.023552809195318
0,0.567134268537074,0.0287460674025687
0,0.569138276553106,0.0267348034791211
0,0.571142284569138,0.04448447069653
0,0.57314629258517,0.0656175823266648
0,0.575150300601202,0.0802319673526649
0,0.577154308617234,0.0908796503596871
0,0.579158316633266,0.108773370565948
0,0.581162324649299,0.128582197426478
0,0.583166332665331,0.13115717344813
0,0.585170340681363,0.129075692980231
0,0.587174348697395,0.134468684806969
0,0.589178356713427,0.141740907194016
0,0.591182364729459,0.155712942043018
0,0.593186372745491,0.169070462638643
0,0.595190380761523,0.180385007428161
0,0.597194388777555,0.195337995482571
0,0.599198396793587,0.220125420086604
0,0.601202404809619,0.233341138873617
0,0.603206412825651,0.241786080188239
0,0.605210420841683,0.248603339315437
0,0.607214428857715,0.24701654331985
0,0.609218436873747,0.233061275121189
0,0.61122244488978,0.21083376396143
0,0.613226452905812,0.193977789519924
0,0.615230460921844,0.175482623353998
0,0.617234468937876,0.14920016107143
0,0.619238476953908,0.124054947495541
0,0.62124248496994,0.0887073462306345
0,0.623246492985972,0.062678803008857
0,0.625250501002004,0.0363199293152608
0,0.627254509018036,0.0122822455089692
0,0.629258517034068,-0.00914407990296442
0,0.6312625250501,-0.0289785347804181
0,0.633266533066132,-0.0296084854307042
0,0.635270541082164,-0.033505443605153
0,0.637274549098196,-0.0279812701742065
0,0.639278557114228,-0.0194473457504206
0,0.64128256513026,-0.0195966164756722
0,0.643286573146293,-0.0225819283865812
0,0.645290581162325,-0.0181499069778279
0,0.647294589178357,-0.0162013346141148
0,0.649298597194389,-0.0230809898665945
0,0.651302605210421,-0.0299899023421149
0,0.653306613226453,-0.0262402937375223
0,0.655310621242485,-0.0208098763537873
0,0.657314629258517,-0.029564203419159
0,0.659318637274549,-0.0542164165038625
0,0.661322645290581,-0.0881541115393446
0,0.663326653306613,-0.126915345286276
0,0.665330661322645,-0.164510840446793
0,0.667334669338677,-0.192821633334132
0,0.669338677354709,-0.221499878586459
0,0.671342685370741,-0.260097042320729
0,0.673346693386773,-0.292737075701802
0,0.675350701402806,-0.318505888309949
0,0.677354709418838,-0.330020072776717
0,0.67935871743487,-0.353876204973033
0,0.681362725450902,-0.379275042785731
0,0.683366733466934,-0.388936063202926
0,0.685370741482966,-0.386761796164089
0,0.687374749498998,-0.390548620976664
0,0.68937875751503,-0.388579339405502
0,0.691382765531062,-0.392919574753121
0,0.693386773547094,-0.403250944156186
0,0.695390781563126,-0.401884992617231
0,0.697394789579158,-0.399836576050597
0,0.69939879759519,-0.390031426846853
0,0.701402805611222,-0.381081652339457
0,0.703406813627254,-0.388557271594472
0,0.705410821643287,-0.407567780064092
0,0.707414829659319,-0.437755017330121
0,0.709418837675351,-0.473009742158958
0,0.711422845691383,-0.509895170363049
0,0.713426853707415,-0.546063472107302
0,0.715430861723447,-0.581921429828117
0,0.717434869739479,-0.59664424147814
0,0.719438877755511,-0.618297295590194
0,0.721442885771543,-0.645471206981328
0,0.723446893787575,-0.667670707356194
0,0.725450901803607,-0.670582530452931
0,0.727454909819639,-0.667296098339724
0,0.729458917835671,-0.650960442850847
0,0.731462925851703,-0.64784594333267
0,0.733466933867735,-0.634223489319392
0,0.735470941883767,-0.623710741439498
0,0.7374749498998,-0.617668795365832
0,0.739478957915832,-0.6229140123505
0,0.741482965931864,-0.628626254928739
0,0.743486973947896,-0.615215483065182
0,0.745490981963928,-0.573357646631786
0,0.74749498997996,-0.537812562027224
0,0.749498997995992,-0.502034411305423
0,0.751503006012024,-0.453066199437689
0,0.753507014028056,-0.405082071371621
0,0.755511022044088,-0.362474669986844
0,0.75751503006012,-0.325842422371632
0,0.759519038076152,-0.286161684469109
0,0.761523046092184,-0.233429967412827
0,0.763527054108216,-0.173479180770422
0,0.765531062124248,-0.112365157615612
0,0.767535070140281,-0.0573379467505273
0,0.769539078156313,-0.00181156783177689
0,0.771543086172345,0.0459029052905214
0,0.773547094188377,0.0861760245792704
0,0.775551102204409,0.133725964294557
0,0.777555110220441,0.185179995418028
0,0.779559118236473,0.23649991653676
0,0.781563126252505,0.282209095986372
0,0.783567134268537,0.333006310528885
0,0.785571142284569,0.395582146025902
0,0.787575150300601,0.448410320823174
0,0.789579158316633,0.495381423362077
0,0.791583166332665,0.53921118370827
0,0.793587174348697,0.573863691226274
0,0.795591182364729,0.594132690939828
0,0.797595190380761,0.609681671073505
0,0.799599198396793,0.629916929518545
0,0.801603206412826,0.664300844454072
0,0.803607214428858,0.680645654045804
0,0.80561122244489,0.683130116244335
0,0.807615230460922,0.679743036854956
0,0.809619238476954,0.658629022010794
0,0.811623246492986,0.62647308729657
0,0.813627254509018,0.586235886258893
0,0.81563126252505,0.539011068966703
0,0.817635270541082,0.471083368080783
0,0.819639278557114,0.403777653904025
0,0.821643286573146,0.33516723311203
0,0.823647294589178,0.284386015920887
0,0.82565130260521,0.24878887015349
0,0.827655310621242,0.203327268716576
0,0.829659318637274,0.158111584152532
0,0.831663326653307,0.110481974440824
0,0.833667334669339,0.0734332275281302
0,0.835671342685371,0.0419584727439654
0,0.837675350701403,0.00751741631020996
0,0.839679358717435,-0.0214400011733929
0,0.841683366733467,-0.0454488895176757
0,0.843687374749499,-0.0686929050049114
0,0.845691382765531,-0.0705708744288788
0,0.847695390781563,-0.0719361755598949
0,0.849699398797595,-0.0789470552287827
0,0.851703406813627,-0.101558760776694
0,0.853707414829659,-0.126607957294451
0,0.855711422845691,-0.14077013052683
0,0.857715430861723,-0.171432668941284
0,0.859719438877755,-0.207188487712854
0,0.861723446893788,-0.251910985617001
0,0.86372745490982,-0.281539393232461
0,0.865731462925852,-0.291108248211531
0,0.867735470941884,-0.292394624106231
0,0.869739478957916,-0.278000230838046
0,0.871743486973948,-0.268796919649257
0,0.87374749498998,-0.252612335774984
0,0.875751503006012,-0.240292933951989
0,0.877755511022044,-0.226708589450127
0,0.879759519038076,-0.215677435244828
0,0.881763527054108,-0.208426297872967
0,0.88376753507014,-0.19654052846131
0,0.885771543086172,-0.196332801213643
0,0.887775551102204,-0.201363168437524
0,0.889779559118236,-0.204288896132858
0,0.891783567134268,-0.209765806416937
0,0.8937875751503,-0.214085702740789
0,0.895791583166333,-0.22011795353154
0,0.897795591182365,-0.209920448295965
0,0.899799599198397,-0.188723846413229
0,0.901803607214429,-0.138061120636146
0,0.903807615230461,-0.0915175257053476
0,0.905811623246493,-0.043039933676648
0,0.907815631262525,0.0236220909991525
0,0.909819639278557,0.0923365828188272
0,0.911823647294589,0.144513129625497
0,0.913827655310621,0.178681826673378
0,0.915831663326653,0.206048667157918
0,0.917835671342685,0.242635896224948
0,0.919839679358717,0.285328741469476
0,0.921843687374749,0.303901620749425
0,0.923847695390781,0.307188321409256
0,0.925851703406814,0.307137458196583
0,0.927855711422846,0.291916358698678
0,0.929859719438878,0.280222302571691
0,0.93186372745491,0.246948778872351
0,0.933867735470942,0.211687834992446
0,0.935871743486974,0.176454854209739
0,0.937875751503006,0.139170705699747
0,0.939879759519038,0.1021020917118
0,0.94188376753507,0.071740182298042
0,0.943887775551102,0.0497388466321936
0,0.945891783567134,0.0294681475751397
0,0.947895791583166,-0.00670178131565353
0,0.949899799599198,-0.0556882846098706
0,0.95190380761523,-0.11392143708749
0,0.953907815631262,-0.158253669127069
0,0.955911823647295,-0.19395048986537
0,0.957915831663327,-0.219444141547112
0,0.959919839679359,-0.251479668668351
0,0.961923847695391,-0.283031329944062
0,0.963927855711423,-0.300601762108847
0,0.965931863727455,-0.310199651883678
0,0.967935871743487,-0.313949155432117
0,0.969939879759519,-0.31189769082473
0,0.971943887775551,-0.293270375464007
0,0.973947895791583,-0.275179297027022
0,0.975951903807615,-0.250455564767035
0,0.977955911823647,-0.216458835207689
0,0.979959919839679,-0.194258546622451
0,0.981963927855711,-0.174403366332599
0,0.983967935871743,-0.15499137123017
0,0.985971943887775,-0.128876122095075
0,0.987975951903807,-0.100124628294887
0,0.98997995991984,-0.0811811015819209
0,0.991983967935872,-0.0722387038652487
0,0.993987975951904,-0.0768599112008312
0,0.995991983967936,-0.085709485605267
0,0.997995991983968,-0.0976854863901704
0,1,-0.106124447635075
1,0,-0.106124447635075
1,0.00200400801603206,-0.12665079552787
1,0.00400801603206413,-0.160774161047701
1,0.00601202404809619,-0.187524902132563
1,0.00801603206412826,-0.199065928882013
1,0.0100200400801603,-0.210726324940573
1,0.0120240480961924,-0.233574223108379
1,0.0140280561122244,-0.25846483084029
1,0.0160320641282565,-0.259526358796838
1,0.0180360721442886,-0.23418165852481
1,0.0200400801603206,-0.221821681035414
1,0.0220440881763527,-0.218089478086286
1,0.0240480961923848,-0.200187451616662
1,0.0260521042084168,-0.179582150653637
1,0.0280561122244489,-0.144510261587918
1,0.030060120240481,-0.110692315018055
1,0.032064128256513,-0.0739328537610385
1,0.0340681362725451,-0.0357459246101812
1,0.0360721442885771,0.0323318836365681
1,0.0380761523046092,0.113400750035787
1,0.0400801603206413,0.179441708796819
1,0.0420841683366733,0.231709077276584
1,0.0440881763527054,0.282255407186375
1,0.0460921843687375,0.311328776061255
1,0.0480961923847695,0.315291331951205
1,0.0501002004008016,0.302803561391924
1,0.0521042084168337,0.284410960884405
1,0.0541082164328657,0.278210163203805
1,0.0561122244488978,0.272670194743635
1,0.0581162324649299,0.26806062831206
1,0.0601202404809619,0.263240294031945
1,0.062124248496994,0.25131711796099
1,0.064128256513026,0.251462031964362
1,0.0661322645290581,0.244095949795693
1,0.0681362725450902,0.231794169732522
1,0.0701402805611222,0.216017214816883
1,0.0721442885771543,0.205372164546276
1,0.0741482965931864,0.212444043968771
1,0.0761523046092184,0.228100369372523
1,0.0781563126252505,0.257419175519443
1,0.0801603206412826,0.295640812965042
1,0.0821643286573146,0.326815054661718
1,0.0841683366733467,0.354672869586566
1,0.0861723446893787,0.394024368842977
1,0.0881763527054108,0.418526633293234
1,0.0901803607214429,0.439977116170382
1,0.0921843687374749,0.458789359418084
1,0.094188376753507,0.484041520338772
1,0.0961923847695391,0.516746007324021
1,0.0981963927855711,0.551602625772425
1,0.100200400801603,0.598984090817052
1,0.102204408817635,0.63139989932778
1,0.104208416833667,0.665853641835635
1,0.106212424849699,0.684061752834017
1,0.108216432865731,0.70187394324583
1,0.110220440881764,0.720109536209469
1,0.112224448897796,0.746051846613644
1,0.114228456913828,0.772716147665607
1,0.11623246492986,0.781443424945588
1,0.118236472945892,0.764750176251674
1,0.120240480961924,0.748316552044064
1,0.122244488977956,0.732819275108665
1,0.124248496993988,0.711688123586723
1,0.12625250501002,0.6865732674682
1,0.128256513026052,0.654906603944476
1,0.130260521042084,0.621278648863676
1,0.132264529058116,0.579590768083519
1,0.134268537074148,0.518025618733406
1,0.13627254509018,0.452587658699552
1,0.138276553106212,0.400731783581464
1,0.140280561122244,0.373145451606706
1,0.142284569138277,0.351956675583799
1,0.144288577154309,0.330991343252845
1,0.146292585170341,0.320322880849704
1,0.148296593186373,0.313067221015511
1,0.150300601202405,0.301789906060551
1,0.152304609218437,0.272650784615332
1,0.154308617234469,0.228110188855344
1,0.156312625250501,0.186958896045854
1,0.158316633266533,0.135039518112014
1,0.160320641282565,0.0929228669587068
1,0.162324649298597,0.0430232165176205
1,0.164328657314629,-0.00904175830095533
1,0.166332665330661,-0.0581384023026204
1,0.168336673346693,-0.104007205200975
1,0.170340681362725,-0.145215296892561
1,0.172344689378757,-0.177191979085782
1,0.17434869739479,-0.206481473477211
1,0.176352705410822,-0.236348465182643
1,0.178356713426854,-0.26301356627072
1,0.180360721442886,-0.291433916361968
1,0.182364729458918,-0.303604544041428
1,0.18436873747495,-0.331931868079097
1,0.186372745490982,-0.353582497615371
1,0.188376753507014,-0.373106792206605
1,0.190380761523046,-0.387381921190341
1,0.192384769539078,-0.389401806245765
1,0.19438877755511,-0.379992170567077
1,0.196392785571142,-0.375074037462002
1,0.198396793587174,-0.356380977672991
1,0.200400801603206,-0.350390056458426
1,0.202404809619238,-0.34016499658518
1,0.204408817635271,-0.332990277528457
1,0.206412825651303,-0.34615287486411
1,0.208416833667335,-0.381476664019257
1,0.210420841683367,-0.416497049405891
1,0.212424849699399,-0.42612659587147
1,0.214428857715431,-0.426050548030165
1,0.216432865731463,-0.413619521844552
1,0.218436873747495,-0.390291506371639
1,0.220440881763527,-0.372310034201818
1,0.222444889779559,-0.347429166691314
1,0.224448897795591,-0.317816224272137
1,0.226452905811623,-0.286851764046174
1,0.228456913827655,-0.247219904114668
1,0.230460921843687,-0.199950099773658
1,0.232464929859719,-0.159818526663477
1,0.234468937875751,-0.11995197255664
1,0.236472945891784,-0.0903671752868761
1,0.238476953907816,-0.0588005500062236
1,0.240480961923848,-0.0318808294052095
1,0.24248496993988,-0.00341631432569404
1,0.244488977955912,0.0279631055297545
1,0.246492985971944,0.055512821110139
1,0.248496993987976,0.0850236744927469
1,0.250501002004008,0.119345037392679
1,0.25250501002004,0.150468892569027
1,0.254509018036072,0.190272374986311
1,0.256513026052104,0.244003077828965
1,0.258517034068136,0.291000056514568
1,0.260521042084168,0.325099079015724
1,0.2625250501002,0.359541132027831
1,0.264529058116232,0.383611251747013
1,0.266533066132265,0.398781277921948
1,0.268537074148297,0.419195455428768
1,0.270541082164329,0.43422170972663
1,0.272545090180361,0.427221963695454
1,0.274549098196393,0.421651313439565
1,0.276553106212425,0.401926765721831
1,0.278557114228457,0.365479126045845
1,0.280561122244489,0.297736910478651
1,0.282565130260521,0.234415330773663
1,0.284569138276553,0.179736608467903
1,0.286573146292585,0.133734287043441
1,0.288577154308617,0.100206601171616
1,0.290581162324649,0.0706278073326718
1,0.292585170340681,0.0319460549637569
1,0.294589178356713,-0.00154164791049024
1,0.296593186372745,-0.0184499903555277
1,0.298597194388778,-0.045544472443083
1,0.30060120240481,-0.080710017211112
1,0.302605210420842,-0.11790492367592
1,0.304609218436874,-0.165947361747731
1,0.306613226452906,-0.207139372036396
1,0.308617234468938,-0.2493990620174
1,0.31062124248497,-0.277730445031264
1,0.312625250501002,-0.299992659232056
1,0.314629258517034,-0.313096536623167
1,0.316633266533066,-0.307651968916742
1,0.318637274549098,-0.295475400278784
1,0.32064128256513,-0.272460066298435
1,0.322645290581162,-0.245751997437796
1,0.324649298597194,-0.234887930547158
1,0.326653306613226,-0.228248485179774
1,0.328657314629259,-0.214652625801489
1,0.330661322645291,-0.194999348007392
1,0.332665330661323,-0.17685786632193
1,0.334669338677355,-0.172184487455547
1,0.336673346693387,-0.164468670560568
1,0.338677354709419,-0.164402258489223
1,0.340681362725451,-0.178902729726006
1,0.342685370741483,-0.189664224241622
1,0.344689378757515,-0.210059678302591
1,0.346693386773547,-0.229688651732219
1,0.348697394789579,-0.24706062444588
1,0.350701402805611,-0.276059625197789
1,0.352705410821643,-0.294673597811727
1,0.354709418837675,-0.314422368979514
1,0.356713426853707,-0.322220516348586
1,0.358717434869739,-0.330632690650642
1,0.360721442885772,-0.34501540447632
1,0.362725450901804,-0.359856763869328
1,0.364729458917836,-0.376893528827333
1,0.366733466933868,-0.396807064795228
1,0.3687374749499,-0.424511794329619
1,0.370741482965932,-0.464131771778623
1,0.372745490981964,-0.497712033298954
1,0.374749498997996,-0.534784777477053
1,0.376753507014028,-0.58443906079361
1,0.37875751503006,-0.638719660435243
1,0.380761523046092,-0.697848029181631
1,0.382765531062124,-0.77591881601648
1,0.384769539078156,-0.856504829516026
1,0.386773547094188,-0.929808706800529
1,0.38877755511022,-0.993767562241949
1,0.390781563126252,-1.04763085867219
1,0.392785571142285,-1.10548607751365
1,0.394789579158317,-1.16402466738152
1,0.396793587174349,-1.22807671650749
1,0.398797595190381,-1.29532530866303
1,0.400801603206413,-1.37015333237295
1,0.402805611222445,-1.45256160897611
1,0.404809619238477,-1.52449129396308
1,0.406813627254509,-1.59084316498261
1,0.408817635270541,-1.65416149332297
1,0.410821643286573,-1.69494672944109
1,0.412825651302605,-1.72703126931552
1,0.414829659318637,-1.76039797849559
1,0.416833667334669,-1.78352999406147
1,0.418837675350701,-1.80586097971289
1,0.420841683366733,-1.81234815467706
1,0.422845691382766,-1.81638548954618
1,0.424849699398798,-1.82510382774147
1,0.42685370741483,-1.84424755248701
1,0.428857715430862,-1.85980357198768
1,0.430861723446894,-1.85683070110232
1,0.432865731462926,-1.85152966982558
1,0.434869739478958,-1.84278957028053
1,0.43687374749499,-1.82851292601016
1,0.438877755511022,-1.79816849670141
1,0.440881763527054,-1.75746681185724
1,0.442885771543086,-1.72627280223416
1,0.444889779559118,-1.70485955679857
1,0.44689378757515,-1.69208640859464
1,0.448897795591182,-1.67877143119309
1,0.450901803607214,-1.66405677916753
1,0.452905811623246,-1.64477303999305
1,0.454909819639279,-1.63037003291481
1,0.456913827655311,-1.62047486536767
1,0.458917835671343,-1.6030412186629
1,0.460921843687375,-1.58393080221206
1,0.462925851703407,-1.570963948961
1,0.464929859719439,-1.54919113399074
1,0.466933867735471,-1.52437363308041
1,0.468937875751503,-1.50843680272124
1,0.470941883767535,-1.47738059120239
1,0.472945891783567,-1.45367885566722
1,0.474949899799599,-1.45050261735072
1,0.476953907815631,-1.47274883167461
1,0.478957915831663,-1.49131499629052
1,0.480961923847695,-1.51042547884775
1,0.482965931863727,-1.53061180390001
